{     0.344295,     -3.10232,     -1.54550}
{     0.344295,     -3.09741,    -0.765560}
{     0.344295,     -3.09251, -6.47260e-14}
{     0.344295,     -3.08760,     0.765560}
{     0.344295,     -3.08269,      1.54550}
{     0.344295,     -3.07778,      2.35344}
{     0.344295,     -3.07287,      3.20200}
{     0.344295,     -3.06796,      4.10307}
{     0.344295,     -3.06305,      5.06748}
{     0.344295,     -3.05814,      6.10290}
{     0.344295,     -3.05324,      7.20944}
{     0.344295,     -3.04833,      8.37512}
{     0.348322,     -3.14159,     -9.55612}
{     0.348322,     -3.13668,     -8.35645}
{     0.348322,     -3.13178,     -7.19104}
{     0.348322,     -3.12687,     -6.08529}
{     0.348322,     -3.12196,     -5.05126}
{     0.348322,     -3.11705,     -4.08879}
{     0.348322,     -3.11214,     -3.19009}
{     0.348322,     -3.10723,     -2.34420}
{     0.348322,     -3.10232,     -1.53919}
{     0.348322,     -3.09741,    -0.762359}
{     0.348322,     -3.09251, -6.44537e-14}
{     0.348322,     -3.08760,     0.762359}
{     0.348322,     -3.08269,      1.53919}
{     0.348322,     -3.07778,      2.34420}
{     0.348322,     -3.07287,      3.19009}
{     0.348322,     -3.06796,      4.08879}
{     0.348322,     -3.06305,      5.05126}
{     0.348322,     -3.05814,      6.08529}
{     0.348322,     -3.05324,      7.19104}
{     0.348322,     -3.04833,      8.35645}
{     0.352349,     -3.14159,     -9.53788}
{     0.352349,     -3.13668,     -8.33814}
{     0.352349,     -3.13178,     -7.17296}
{     0.352349,     -3.12687,     -6.06799}
{     0.352349,     -3.12196,     -5.03532}
{     0.352349,     -3.11705,     -4.07473}
{     0.352349,     -3.11214,     -3.17834}
{     0.352349,     -3.10723,     -2.33509}
{     0.352349,     -3.10232,     -1.53297}
{     0.352349,     -3.09741,    -0.759199}
{     0.352349,     -3.09251, -6.41848e-14}
{     0.352349,     -3.08760,     0.759199}
{     0.352349,     -3.08269,      1.53297}
{     0.352349,     -3.07778,      2.33509}
{     0.352349,     -3.07287,      3.17834}
{     0.352349,     -3.06796,      4.07473}
{     0.352349,     -3.06305,      5.03532}
{     0.352349,     -3.05814,      6.06799}
{     0.352349,     -3.05324,      7.17296}
{     0.352349,     -3.04833,      8.33814}
{     0.356376,     -3.14159,     -9.52005}
{     0.356376,     -3.13668,     -8.32021}
{     0.356376,     -3.13178,     -7.15524}
{     0.356376,     -3.12687,     -6.05099}
{     0.356376,     -3.12196,     -5.01964}
{     0.356376,     -3.11705,     -4.06089}
{     0.356376,     -3.11214,     -3.16676}
{     0.356376,     -3.10723,     -2.32611}
{     0.356376,     -3.10232,     -1.52682}
{     0.356376,     -3.09741,    -0.756080}
{     0.356376,     -3.09251, -6.39176e-14}
{     0.356376,     -3.08760,     0.756080}
{     0.356376,     -3.08269,      1.52682}
{     0.356376,     -3.07778,      2.32611}
{     0.356376,     -3.07287,      3.16676}
{     0.356376,     -3.06796,      4.06089}
{     0.356376,     -3.06305,      5.01964}
{     0.356376,     -3.05814,      6.05099}
{     0.356376,     -3.05324,      7.15524}
{     0.356376,     -3.04833,      8.32021}
{     0.360403,     -3.14159,     -9.50264}
{     0.360403,     -3.13668,     -8.30267}
{     0.360403,     -3.13178,     -7.13788}
{     0.360403,     -3.12687,     -6.03432}
{     0.360403,     -3.12196,     -5.00423}
{     0.360403,     -3.11705,     -4.04728}
{     0.360403,     -3.11214,     -3.15537}
{     0.360403,     -3.10723,     -2.31725}
{     0.360403,     -3.10232,     -1.52077}
{     0.360403,     -3.09741,    -0.753003}
{     0.360403,     -3.09251, -6.36557e-14}
{     0.360403,     -3.08760,     0.753003}
{     0.360403,     -3.08269,      1.52077}
{     0.360403,     -3.07778,      2.31725}
{     0.360403,     -3.07287,      3.15537}
{     0.360403,     -3.06796,      4.04728}
{     0.360403,     -3.06305,      5.00423}
{     0.360403,     -3.05814,      6.03432}
{     0.360403,     -3.05324,      7.13788}
{     0.360403,     -3.04833,      8.30267}
{     0.364430,     -3.14159,     -9.48567}
{     0.364430,     -3.13668,     -8.28553}
{     0.364430,     -3.13178,     -7.12089}
{     0.364430,     -3.12687,     -6.01799}
{     0.364430,     -3.12196,     -4.98912}
{     0.364430,     -3.11705,     -4.03390}
{     0.364430,     -3.11214,     -3.14415}
{     0.364430,     -3.10723,     -2.30853}
{     0.364430,     -3.10232,     -1.51480}
{     0.364430,     -3.09741,    -0.749968}
{     0.364430,     -3.09251, -6.33972e-14}
{     0.364430,     -3.08760,     0.749968}
{     0.364430,     -3.08269,      1.51480}
{     0.364430,     -3.07778,      2.30853}
{     0.364430,     -3.07287,      3.14415}
{     0.364430,     -3.06796,      4.03390}
{     0.364430,     -3.06305,      4.98912}
{     0.364430,     -3.05814,      6.01799}
{     0.364430,     -3.05324,      7.12089}
{     0.364430,     -3.04833,      8.28553}
{     0.368456,     -3.14159,     -9.46914}
{     0.368456,     -3.13668,     -8.26882}
{     0.368456,     -3.13178,     -7.10429}
{     0.368456,     -3.12687,     -6.00200}
{     0.368456,     -3.12196,     -4.97430}
{     0.368456,     -3.11705,     -4.02077}
{     0.368456,     -3.11214,     -3.13312}
{     0.368456,     -3.10723,     -2.29994}
{     0.368456,     -3.10232,     -1.50891}
{     0.368456,     -3.09741,    -0.746976}
{     0.368456,     -3.09251, -6.31422e-14}
{     0.368456,     -3.08760,     0.746976}
{     0.368456,     -3.08269,      1.50891}
{     0.368456,     -3.07778,      2.29994}
{     0.368456,     -3.07287,      3.13312}
{     0.368456,     -3.06796,      4.02077}
{     0.368456,     -3.06305,      4.97430}
{     0.368456,     -3.05814,      6.00200}
{     0.368456,     -3.05324,      7.10429}
{     0.368456,     -3.04833,      8.26882}
{     0.372483,     -3.14159,     -9.45310}
{     0.372483,     -3.13668,     -8.25255}
{     0.372483,     -3.13178,     -7.08809}
{     0.372483,     -3.12687,     -5.98636}
{     0.372483,     -3.12196,     -4.95977}
{     0.372483,     -3.11705,     -4.00787}
{     0.372483,     -3.11214,     -3.12228}
{     0.372483,     -3.10723,     -2.29150}
{     0.372483,     -3.10232,     -1.50312}
{     0.372483,     -3.09741,    -0.744028}
{     0.372483,     -3.09251, -6.28907e-14}
{     0.372483,     -3.08760,     0.744028}
{     0.372483,     -3.08269,      1.50312}
{     0.372483,     -3.07778,      2.29150}
{     0.372483,     -3.07287,      3.12228}
{     0.372483,     -3.06796,      4.00787}
{     0.372483,     -3.06305,      4.95977}
{     0.372483,     -3.05814,      5.98636}
{     0.372483,     -3.05324,      7.08809}
{     0.372483,     -3.04833,      8.25255}
{     0.376510,     -3.14159,     -9.43754}
{     0.376510,     -3.13668,     -8.23674}
{     0.376510,     -3.13178,     -7.07230}
{     0.376510,     -3.12687,     -5.97108}
{     0.376510,     -3.12196,     -4.94556}
{     0.376510,     -3.11705,     -3.99524}
{     0.376510,     -3.11214,     -3.11164}
{     0.376510,     -3.10723,     -2.28319}
{     0.376510,     -3.10232,     -1.49742}
{     0.376510,     -3.09741,    -0.741126}
{     0.376510,     -3.09251, -6.26426e-14}
{     0.376510,     -3.08760,     0.741126}
{     0.376510,     -3.08269,      1.49742}
{     0.376510,     -3.07778,      2.28319}
{     0.376510,     -3.07287,      3.11164}
{     0.376510,     -3.06796,      3.99524}
{     0.376510,     -3.06305,      4.94556}
{     0.376510,     -3.05814,      5.97108}
{     0.376510,     -3.05324,      7.07230}
{     0.376510,     -3.04833,      8.23674}
{     0.380537,     -3.14159,     -9.42249}
{     0.380537,     -3.13668,     -8.22139}
{     0.380537,     -3.13178,     -7.05694}
{     0.380537,     -3.12687,     -5.95618}
{     0.380537,     -3.12196,     -4.93167}
{     0.380537,     -3.11705,     -3.98285}
{     0.380537,     -3.11214,     -3.10120}
{     0.380537,     -3.10723,     -2.27503}
{     0.380537,     -3.10232,     -1.49181}
{     0.380537,     -3.09741,    -0.738269}
{     0.380537,     -3.09251, -6.23980e-14}
{     0.380537,     -3.08760,     0.738269}
{     0.380537,     -3.08269,      1.49181}
{     0.380537,     -3.07778,      2.27503}
{     0.380537,     -3.07287,      3.10120}
{     0.380537,     -3.06796,      3.98285}
{     0.380537,     -3.06305,      4.93167}
{     0.380537,     -3.05814,      5.95618}
{     0.380537,     -3.05324,      7.05694}
{     0.380537,     -3.04833,      8.22139}
{     0.384564,     -3.14159,     -9.40796}
{     0.384564,     -3.13668,     -8.20652}
{     0.384564,     -3.13178,     -7.04201}
{     0.384564,     -3.12687,     -5.94166}
{     0.384564,     -3.12196,     -4.91810}
{     0.384564,     -3.11705,     -3.97074}
{     0.384564,     -3.11214,     -3.09096}
{     0.384564,     -3.10723,     -2.26702}
{     0.384564,     -3.10232,     -1.48630}
{     0.384564,     -3.09741,    -0.735459}
{     0.384564,     -3.09251, -6.21586e-14}
{     0.384564,     -3.08760,     0.735459}
{     0.384564,     -3.08269,      1.48630}
{     0.384564,     -3.07778,      2.26702}
{     0.384564,     -3.07287,      3.09096}
{     0.384564,     -3.06796,      3.97074}
{     0.384564,     -3.06305,      4.91810}
{     0.384564,     -3.05814,      5.94166}
{     0.384564,     -3.05324,      7.04201}
{     0.384564,     -3.04833,      8.20652}
{     0.388591,     -3.14159,     -9.39398}
{     0.388591,     -3.13668,     -8.19216}
{     0.388591,     -3.13178,     -7.02753}
{     0.388591,     -3.12687,     -5.92753}
{     0.388591,     -3.12196,     -4.90486}
{     0.388591,     -3.11705,     -3.95889}
{     0.388591,     -3.11214,     -3.08093}
{     0.388591,     -3.10723,     -2.25915}
{     0.388591,     -3.10232,     -1.48088}
{     0.388591,     -3.09741,    -0.732697}
{     0.388591,     -3.09251, -6.19227e-14}
{     0.388591,     -3.08760,     0.732697}
{     0.388591,     -3.08269,      1.48088}
{     0.388591,     -3.07778,      2.25915}
{     0.388591,     -3.07287,      3.08093}
{     0.388591,     -3.06796,      3.95889}
{     0.388591,     -3.06305,      4.90486}
{     0.388591,     -3.05814,      5.92753}
{     0.388591,     -3.05324,      7.02753}
{     0.388591,     -3.04833,      8.19216}
{     0.392617,     -3.14159,     -9.38056}
{     0.392617,     -3.13668,     -8.17830}
{     0.392617,     -3.13178,     -7.01351}
{     0.392617,     -3.12687,     -5.91381}
{     0.392617,     -3.12196,     -4.89195}
{     0.392617,     -3.11705,     -3.94731}
{     0.392617,     -3.11214,     -3.07111}
{     0.392617,     -3.10723,     -2.25144}
{     0.392617,     -3.10232,     -1.47557}
{     0.392617,     -3.09741,    -0.729982}
{     0.392617,     -3.09251, -6.16902e-14}
{     0.392617,     -3.08760,     0.729982}
{     0.392617,     -3.08269,      1.47557}
{     0.392617,     -3.07778,      2.25144}
{     0.392617,     -3.07287,      3.07111}
{     0.392617,     -3.06796,      3.94731}
{     0.392617,     -3.06305,      4.89195}
{     0.392617,     -3.05814,      5.91381}
{     0.392617,     -3.05324,      7.01351}
{     0.392617,     -3.04833,      8.17830}
{     0.396644,     -3.14159,     -9.36770}
{     0.396644,     -3.13668,     -8.16497}
{     0.396644,     -3.13178,     -6.99996}
{     0.396644,     -3.12687,     -5.90049}
{     0.396644,     -3.12196,     -4.87939}
{     0.396644,     -3.11705,     -3.93601}
{     0.396644,     -3.11214,     -3.06150}
{     0.396644,     -3.10723,     -2.24388}
{     0.396644,     -3.10232,     -1.47035}
{     0.396644,     -3.09741,    -0.727316}
{     0.396644,     -3.09251, -6.14630e-14}
{     0.396644,     -3.08760,     0.727316}
{     0.396644,     -3.08269,      1.47035}
{     0.396644,     -3.07778,      2.24388}
{     0.396644,     -3.07287,      3.06150}
{     0.396644,     -3.06796,      3.93601}
{     0.396644,     -3.06305,      4.87939}
{     0.396644,     -3.05814,      5.90049}
{     0.396644,     -3.05324,      6.99996}
{     0.396644,     -3.04833,      8.16497}
{     0.400671,     -3.14159,     -9.35544}
{     0.400671,     -3.13668,     -8.15217}
{     0.400671,     -3.13178,     -6.98689}
{     0.400671,     -3.12687,     -5.88759}
{     0.400671,     -3.12196,     -4.86718}
{     0.400671,     -3.11705,     -3.92499}
{     0.400671,     -3.11214,     -3.05210}
{     0.400671,     -3.10723,     -2.23647}
{     0.400671,     -3.10232,     -1.46523}
{     0.400671,     -3.09741,    -0.724699}
{     0.400671,     -3.09251, -6.12392e-14}
{     0.400671,     -3.08760,     0.724699}
{     0.400671,     -3.08269,      1.46523}
{     0.400671,     -3.07778,      2.23647}
{     0.400671,     -3.07287,      3.05210}
{     0.400671,     -3.06796,      3.92499}
{     0.400671,     -3.06305,      4.86718}
{     0.400671,     -3.05814,      5.88759}
{     0.400671,     -3.05324,      6.98689}
{     0.400671,     -3.04833,      8.15217}
{     0.404698,     -3.14159,     -9.34378}
{     0.404698,     -3.13668,     -8.13992}
{     0.404698,     -3.13178,     -6.97430}
{     0.404698,     -3.12687,     -5.87511}
{     0.404698,     -3.12196,     -4.85533}
{     0.404698,     -3.11705,     -3.91425}
{     0.404698,     -3.11214,     -3.04292}
{     0.404698,     -3.10723,     -2.22922}
{     0.404698,     -3.10232,     -1.46021}
{     0.404698,     -3.09741,    -0.722132}
{     0.404698,     -3.09251, -6.10206e-14}
{     0.404698,     -3.08760,     0.722132}
{     0.404698,     -3.08269,      1.46021}
{     0.404698,     -3.07778,      2.22922}
{     0.404698,     -3.07287,      3.04292}
{     0.404698,     -3.06796,      3.91425}
{     0.404698,     -3.06305,      4.85533}
{     0.404698,     -3.05814,      5.87511}
{     0.404698,     -3.05324,      6.97430}
{     0.404698,     -3.04833,      8.13992}
{     0.408725,     -3.14159,     -9.33274}
{     0.408725,     -3.13668,     -8.12822}
{     0.408725,     -3.13178,     -6.96222}
{     0.408725,     -3.12687,     -5.86306}
{     0.408725,     -3.12196,     -4.84383}
{     0.408725,     -3.11705,     -3.90380}
{     0.408725,     -3.11214,     -3.03396}
{     0.408725,     -3.10723,     -2.22213}
{     0.408725,     -3.10232,     -1.45529}
{     0.408725,     -3.09741,    -0.719614}
{     0.408725,     -3.09251, -6.08055e-14}
{     0.408725,     -3.08760,     0.719614}
{     0.408725,     -3.08269,      1.45529}
{     0.408725,     -3.07778,      2.22213}
{     0.408725,     -3.07287,      3.03396}
{     0.408725,     -3.06796,      3.90380}
{     0.408725,     -3.06305,      4.84383}
{     0.408725,     -3.05814,      5.86306}
{     0.408725,     -3.05324,      6.96222}
{     0.408725,     -3.04833,      8.12822}
{     0.412752,     -3.14159,     -9.32233}
{     0.412752,     -3.13668,     -8.11711}
{     0.412752,     -3.13178,     -6.95064}
{     0.412752,     -3.12687,     -5.85145}
{     0.412752,     -3.12196,     -4.83270}
{     0.412752,     -3.11705,     -3.89364}
{     0.412752,     -3.11214,     -3.02522}
{     0.412752,     -3.10723,     -2.21519}
{     0.412752,     -3.10232,     -1.45048}
{     0.412752,     -3.09741,    -0.717147}
{     0.412752,     -3.09251, -6.05939e-14}
{     0.412752,     -3.08760,     0.717147}
{     0.412752,     -3.08269,      1.45048}
{     0.412752,     -3.07778,      2.21519}
{     0.412752,     -3.07287,      3.02522}
{     0.412752,     -3.06796,      3.89364}
{     0.412752,     -3.06305,      4.83270}
{     0.412752,     -3.05814,      5.85145}
{     0.412752,     -3.05324,      6.95064}
{     0.412752,     -3.04833,      8.11711}
{     0.416779,     -3.14159,     -9.31257}
{     0.416779,     -3.13668,     -8.10657}
{     0.416779,     -3.13178,     -6.93958}
{     0.416779,     -3.12687,     -5.84029}
{     0.416779,     -3.12196,     -4.82194}
{     0.416779,     -3.11705,     -3.88378}
{     0.416779,     -3.11214,     -3.01670}
{     0.416779,     -3.10723,     -2.20842}
{     0.416779,     -3.10232,     -1.44577}
{     0.416779,     -3.09741,    -0.714730}
{     0.416779,     -3.09251, -6.03875e-14}
{     0.416779,     -3.08760,     0.714730}
{     0.416779,     -3.08269,      1.44577}
{     0.416779,     -3.07778,      2.20842}
{     0.416779,     -3.07287,      3.01670}
{     0.416779,     -3.06796,      3.88378}
{     0.416779,     -3.06305,      4.82194}
{     0.416779,     -3.05814,      5.84029}
{     0.416779,     -3.05324,      6.93958}
{     0.416779,     -3.04833,      8.10657}
{     0.420805,     -3.14159,     -9.30348}
{     0.420805,     -3.13668,     -8.09664}
{     0.420805,     -3.13178,     -6.92905}
{     0.420805,     -3.12687,     -5.82958}
{     0.420805,     -3.12196,     -4.81155}
{     0.420805,     -3.11705,     -3.87421}
{     0.420805,     -3.11214,     -3.00842}
{     0.420805,     -3.10723,     -2.20181}
{     0.420805,     -3.10232,     -1.44116}
{     0.420805,     -3.09741,    -0.712364}
{     0.420805,     -3.09251, -6.01845e-14}
{     0.420805,     -3.08760,     0.712364}
{     0.420805,     -3.08269,      1.44116}
{     0.420805,     -3.07778,      2.20181}
{     0.420805,     -3.07287,      3.00842}
{     0.420805,     -3.06796,      3.87421}
{     0.420805,     -3.06305,      4.81155}
{     0.420805,     -3.05814,      5.82958}
{     0.420805,     -3.05324,      6.92905}
{     0.420805,     -3.04833,      8.09664}
{     0.424832,     -3.14159,     -9.29506}
{     0.424832,     -3.13668,     -8.08731}
{     0.424832,     -3.13178,     -6.91905}
{     0.424832,     -3.12687,     -5.81933}
{     0.424832,     -3.12196,     -4.80155}
{     0.424832,     -3.11705,     -3.86496}
{     0.424832,     -3.11214,     -3.00037}
{     0.424832,     -3.10723,     -2.19537}
{     0.424832,     -3.10232,     -1.43666}
{     0.424832,     -3.09741,    -0.710048}
{     0.424832,     -3.09251, -5.99867e-14}
{     0.424832,     -3.08760,     0.710048}
{     0.424832,     -3.08269,      1.43666}
{     0.424832,     -3.07778,      2.19537}
{     0.424832,     -3.07287,      3.00037}
{     0.424832,     -3.06796,      3.86496}
{     0.424832,     -3.06305,      4.80155}
{     0.424832,     -3.05814,      5.81933}
{     0.424832,     -3.05324,      6.91905}
{     0.424832,     -3.04833,      8.08731}
{     0.428859,     -3.14159,     -9.28733}
{     0.428859,     -3.13668,     -8.07861}
{     0.428859,     -3.13178,     -6.90961}
{     0.428859,     -3.12687,     -5.80956}
{     0.428859,     -3.12196,     -4.79193}
{     0.428859,     -3.11705,     -3.85601}
